food_id,canonical_name,primary_category,gi,gi_evidence,gl_median,gl_min,gl_max,gl_category,confidence_score,serving_size_g,available_carbs_g,notes
A1_0405,Oat porridge made from roasted thick (1.0 mm),Grains & staples,50,"International GI/GL Tables (Atkinson et al., Diabetes Care 2008), Table A1, Food #405",5.6,5.04,6.16,Low,0.92,100,10.8,Normalized from table serving 250g with 27g available carbs and GL 14.
A1_0406,Oat porridge made from roasted and steamed thin,Grains & staples,80,"International GI/GL Tables (Atkinson et al., Diabetes Care 2008), Table A1, Food #406",8.8,7.92,9.68,Low,0.92,100,10.8,Normalized from table serving 250g with 27g available carbs and GL 22.
A1_0407,Oat porridge made from steamed thick (1.0 mm),Grains & staples,53,"International GI/GL Tables (Atkinson et al., Diabetes Care 2008), Table A1, Food #407",5.6,5.04,6.16,Low,0.92,100,10.8,Normalized from table serving 250g with 27g available carbs and GL 14.
A1_0487,"Barley kernels, high-amylose (hull-less) boiled in",Grains & staples,20,"International GI/GL Tables (Atkinson et al., Diabetes Care 2008), Table A1, Food #487",5.33,4.8,5.86,Low,0.92,100,28.0,Normalized from table serving 150g with 42g available carbs and GL 8.
A1_0488,"Barley kernels, waxy (hull-less), boiled in water",Grains & staples,22,"International GI/GL Tables (Atkinson et al., Diabetes Care 2008), Table A1, Food #488",6.0,5.4,6.6,Low,0.92,100,28.0,Normalized from table serving 150g with 42g available carbs and GL 9.
A1_0489,"Barley kernels, boiled in water for",Grains & staples,25,"International GI/GL Tables (Atkinson et al., Diabetes Care 2008), Table A1, Food #489",6.67,6.0,7.34,Low,0.92,100,28.0,Normalized from table serving 150g with 42g available carbs and GL 10.
A1_0491,"Barley, pot, boiled in salted water",Grains & staples,20,"International GI/GL Tables (Atkinson et al., Diabetes Care 2008), Table A1, Food #491",7.33,6.6,8.06,Low,0.92,100,28.0,Normalized from table serving 150g with 42g available carbs and GL 11.
A1_0492,"Barley, pearled, boiled",Grains & staples,60,"International GI/GL Tables (Atkinson et al., Diabetes Care 2008), Table A1, Food #492",10.0,9.0,11.0,Low,0.92,100,28.0,Normalized from table serving 150g with 42g available carbs and GL 15.
A1_0522,"Long grain, parboiled",Other,10,"International GI/GL Tables (Atkinson et al., Diabetes Care 2008), Table A1, Food #522",16.67,15.0,18.34,Medium,0.92,100,24.67,Normalized from table serving 150g with 37g available carbs and GL 25.
A1_0526,"Medium grain white rice, boiled",Grains & staples,12,"International GI/GL Tables (Atkinson et al., Diabetes Care 2008), Table A1, Food #526",19.33,17.4,21.26,High,0.92,100,26.0,Normalized from table serving 150g with 39g available carbs and GL 29.
A1_0548,"Calrose, white, medium grain, boiled (Rice Growers",Grains & staples,83,"International GI/GL Tables (Atkinson et al., Diabetes Care 2008), Table A1, Food #548",24.0,21.6,26.4,High,0.92,100,28.67,Normalized from table serving 150g with 43g available carbs and GL 36.
A1_0559,"Basmati, white, organic, boiled",Other,10,"International GI/GL Tables (Atkinson et al., Diabetes Care 2008), Table A1, Food #559",15.33,13.8,16.86,Medium,0.92,100,26.67,Normalized from table serving 150g with 40g available carbs and GL 23.
A1_0589,"Brown rice, boiled in excess water for",Grains & staples,25,"International GI/GL Tables (Atkinson et al., Diabetes Care 2008), Table A1, Food #589",19.33,17.4,21.26,High,0.92,100,26.67,Normalized from table serving 150g with 40g available carbs and GL 29.
A1_0597,"Brown, high amylose (IR42) rice, boiled",Grains & staples,30,"International GI/GL Tables (Atkinson et al., Diabetes Care 2008), Table A1, Food #597",16.0,14.4,17.6,Medium,0.92,100,28.0,Normalized from table serving 150g with 42g available carbs and GL 24.
A1_0604,"Parboiled, low-amylose, Pelde, Sungold",Other,87,"International GI/GL Tables (Atkinson et al., Diabetes Care 2008), Table A1, Food #604",22.67,20.4,24.94,High,0.92,100,26.0,Normalized from table serving 150g with 39g available carbs and GL 34.
A1_0605,"Parboiled, high-amylose (28%), Doongara",Other,50,"International GI/GL Tables (Atkinson et al., Diabetes Care 2008), Table A1, Food #605",12.67,11.4,13.94,Medium,0.92,100,26.0,Normalized from table serving 150g with 39g available carbs and GL 19.
GNS_051,"White rice (parboiled, India)",Grains & staples,48,"Clinically measured GI from International GI Tables (Atkinson et al., 2008): parboiled rice (India)",11.8,10.6,13.0,Medium,0.92,100,24.6,Normalized to 100g cooked parboiled rice
GNS_052,Basmati rice (boiled),Grains & staples,52,"Clinically measured GI from International GI Tables (Atkinson et al., 2008): basmati rice",13.5,12.2,14.9,Medium,0.92,100,26.0,"Basmati rice, cooked"
GNS_053,"Barley (boiled, pearled)",Grains & staples,48,"Clinically measured GI from International GI Tables (Atkinson et al., 2008): barley, boiled",11.2,10.1,12.3,Medium,0.92,100,23.5,"Jau, boiled"
BRD_051,Chapati (Whole Wheat Atta),Breads & flatbreads,59,"Clinically measured GI from International GI Tables (Atkinson et al., 2008): wheat chapati",26.7,24.0,29.3,High,0.92,100,45.0,Standard whole wheat chapati
BRD_052,Makki Roti (Maize Flour),Breads & flatbreads,59,"Clinically measured GI from International GI Tables (Atkinson et al., 2008): maize flour chapati (India)",26.7,24.0,29.3,High,0.92,100,43.3,"Makki roti, dry cooked"
BRD_053,Chapati (Malted Wheat + Moth Bean Atta),Breads & flatbreads,66,"Clinically measured GI from International GI Tables (Atkinson et al., 2008): malted wheat & moth bean chapati (India)",41.7,37.5,45.8,High,0.92,100,63.3,Mixed atta chapati
PLS_051,Toor Dal (boiled),Pulses & legumes,38,"Clinically measured GI from International GI Tables (Atkinson et al., 2008): pigeon pea dal",6.0,5.4,6.6,Low,0.92,100,16.0,Arhar/toor dal
PLS_052,Masoor Dal (boiled),Pulses & legumes,21,"Clinically measured GI from International GI Tables (Atkinson et al., 2008): red lentils",2.5,2.3,2.8,Low,0.92,100,12.0,Red lentils
PLS_053,Urad Dal (boiled),Pulses & legumes,43,"Clinically measured GI from International GI Tables (Atkinson et al., 2008): black gram",6.9,6.2,7.6,Low,0.92,100,16.0,Black gram dal
VEG_051,Raw banana (steamed),Starchy vegetables & roots,62,"Clinically measured GI from International GI Tables (Atkinson et al., 2008): plantain/green banana",12.4,11.2,13.6,Medium,0.92,100,20.0,Steamed raw banana
VEG_052,Tapioca / Sabudana (boiled),Starchy vegetables & roots,70,"Clinically measured GI from International GI Tables (Atkinson et al., 2008): tapioca (India)",31.0,27.9,34.1,High,0.92,100,45.0,"Sabudana, cooked"
FRT_051,Guava (raw),Fruits,31,"Clinically measured GI from International GI Tables (Atkinson et al., 2008): guava",3.7,3.3,4.1,Low,0.92,100,12.0,Amrood
FRT_052,Pomegranate (raw),Fruits,35,"Clinically measured GI from International GI Tables (Atkinson et al., 2008): pomegranate",6.5,5.9,7.2,Low,0.92,100,18.5,Anaar
