food_id,canonical_name,primary_category,gi,gi_evidence,gl_median,gl_min,gl_max,gl_category,confidence_score,serving_size_g,available_carbs_g,notes
T1_1103,Kidney beans (Phaseolus vulgaris) (India),Pulses & legumes,19,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #1103",3.33,3.0,3.67,Low,0.92,100,16.67,Normalized to 100g from table serving 150g with 25g available carbs and GL 5.
T1_1612,"Pea, green (Pisum Sativum) (India)14",Pulses & legumes,54,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #1612",5.0,4.5,5.5,Low,0.92,100,8.75,Normalized to 100g from table serving 80g with 7g available carbs and GL 4.
T1_0102,Traditional French baguette (prepared with wheat,Grains & staples,57,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #102",33.33,30.0,36.67,High,0.92,100,60.0,Normalized to 100g from table serving 30g with 18g available carbs and GL 10.
T1_0107,80% scalded intact kernels (20% white wheat flour),Grains & staples,34,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #107",23.33,21.0,25.67,High,0.92,100,66.67,Normalized to 100g from table serving 30g with 20g available carbs and GL 7.
T1_0108,80% intact kernels (20% white wheat flour),Grains & staples,40,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #108",26.67,24.0,29.33,High,0.92,100,66.67,Normalized to 100g from table serving 30g with 20g available carbs and GL 8.
T1_0110,"Sunflower and barley bread (Riga bakeries,",Grains & staples,57,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #110",20.0,18.0,22.0,High,0.92,100,36.67,Normalized to 100g from table serving 30g with 11g available carbs and GL 6.
T1_0112,Wholemeal barley flour (80%) bread,Grains & staples,67,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #112",43.33,39.0,47.67,High,0.92,100,66.67,Normalized to 100g from table serving 30g with 20g available carbs and GL 13.
T1_0115,"Barley flour bread, made from 50% wheat flour and",Grains & staples,74,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #115",40.0,36.0,44.0,High,0.92,100,53.33,Normalized to 100g from table serving 30g with 16g available carbs and GL 12.
T1_0117,"Whole grain barley flour bread, made from 50% barley",Grains & staples,85,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #117",50.0,45.0,55.0,High,0.92,100,60.0,Normalized to 100g from table serving 30g with 18g available carbs and GL 15.
T1_0118,"Barley bread, 70% high-amylose barley flour and",Grains & staples,49,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #118",20.0,18.0,22.0,High,0.92,100,40.0,Normalized to 100g from table serving 30g with 12g available carbs and GL 6.
T1_0119,"Barley bread, 70% high-amylose barley flour & 30%",Grains & staples,70,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #119",30.0,27.0,33.0,High,0.92,100,43.33,Normalized to 100g from table serving 30g with 13g available carbs and GL 9.
T1_0120,Wholemeal barley flour bread (used as reference food,Grains & staples,70,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #120",46.67,42.0,51.33,High,0.92,100,66.67,Normalized to 100g from table serving 30g with 20g available carbs and GL 14.
T1_0121,Wholemeal barley flour bread with,Grains & staples,53,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #121",33.33,30.0,36.67,High,0.92,100,66.67,Normalized to 100g from table serving 30g with 20g available carbs and GL 10.
T1_0122,Wholemeal barley flour bread with lactic acid9,Grains & staples,66,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #122",40.0,36.0,44.0,High,0.92,100,63.33,Normalized to 100g from table serving 30g with 19g available carbs and GL 12.
T1_0123,Wholemeal barley flour bread with calcium lactate9,Grains & staples,59,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #123",40.0,36.0,44.0,High,0.92,100,66.67,Normalized to 100g from table serving 30g with 20g available carbs and GL 12.
T1_0124,Wholemeal barley flour bread with sodium propionate9,Grains & staples,65,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #124",43.33,39.0,47.67,High,0.92,100,66.67,Normalized to 100g from table serving 30g with 20g available carbs and GL 13.
T1_0125,Wholemeal barley flour bread with higher dose,Grains & staples,57,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #125",36.67,33.0,40.33,High,0.92,100,63.33,Normalized to 100g from table serving 30g with 19g available carbs and GL 11.
T1_0128,"Chickpea flour bread, made from Amethyst-type",Pulses & legumes,55,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #128",23.33,21.0,25.67,High,0.92,100,43.33,Normalized to 100g from table serving 30g with 13g available carbs and GL 7.
T1_0129,"Chickpea flour bread, made from extruded",Pulses & legumes,67,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #129",26.67,24.0,29.33,High,0.92,100,40.0,Normalized to 100g from table serving 30g with 12g available carbs and GL 8.
T1_0130,"Corn tortilla, made from white corn, Diego's brand",Grains & staples,49,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #130",22.0,19.8,24.2,High,0.92,100,44.0,Normalized to 100g from table serving 50g with 22g available carbs and GL 11.
T1_0134,"Continental fruit loaf, wheat bread",Grains & staples,47,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #134",23.33,21.0,25.67,High,0.92,100,50.0,Normalized to 100g from table serving 30g with 15g available carbs and GL 7.
T1_0145,"100% Whole wheat Gigantico Hot Dog Rolls,",Grains & staples,62,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #145",23.33,21.0,25.67,High,0.92,100,40.0,Normalized to 100g from table serving 30g with 12g available carbs and GL 7.
T1_0150,"Rice bread, low-amylose Calrose rice",Grains & staples,72,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #150",26.67,24.0,29.33,High,0.92,100,40.0,Normalized to 100g from table serving 30g with 12g available carbs and GL 8.
T1_0151,"Rice bread, high-amylose Doongara rice",Grains & staples,61,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #151",23.33,21.0,25.67,High,0.92,100,40.0,Normalized to 100g from table serving 30g with 12g available carbs and GL 7.
T1_0152,Rye bread (50% rye flour + 50% wheat flour) (Turkey),Grains & staples,50,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #152",23.33,21.0,25.67,High,0.92,100,46.67,Normalized to 100g from table serving 30g with 14g available carbs and GL 7.
T1_0153,Wheat and rye bread (75% wheat flour +,Grains & staples,40,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #153",20.0,18.0,22.0,High,0.92,100,46.67,Normalized to 100g from table serving 30g with 14g available carbs and GL 6.
T1_0166,"Coarse wheat kernel bread, 80% intact kernels",Grains & staples,52,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #166",33.33,30.0,36.67,High,0.92,100,66.67,Normalized to 100g from table serving 30g with 20g available carbs and GL 10.
T1_0167,White spelt wheat bread (Belgium),Grains & staples,65,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #167",33.33,30.0,36.67,High,0.92,100,53.33,Normalized to 100g from table serving 30g with 16g available carbs and GL 10.
T1_0169,Wholemeal spelt wheat bread (Slovenia)12,Grains & staples,63,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #169",40.0,36.0,44.0,High,0.92,100,63.33,Normalized to 100g from table serving 30g with 19g available carbs and GL 12.
T1_0170,Scalded spelt wheat kernel bread (Slovenia)12,Grains & staples,67,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #170",50.0,45.0,55.0,High,0.92,100,73.33,Normalized to 100g from table serving 30g with 22g available carbs and GL 15.
T1_0193,"White wheat bread, frozen, defrosted and toasted9",Grains & staples,64,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #193",26.67,24.0,29.33,High,0.92,100,40.0,Normalized to 100g from table serving 30g with 12g available carbs and GL 8.
T1_0213,White bread (100% wheat flour) + 2% pectin,Grains & staples,85,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #213",36.67,33.0,40.33,High,0.92,100,43.33,Normalized to 100g from table serving 30g with 13g available carbs and GL 11.
T1_0214,White bread (100% wheat flour) + 5% fruit fiber,Grains & staples,76,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #214",30.0,27.0,33.0,High,0.92,100,40.0,Normalized to 100g from table serving 30g with 12g available carbs and GL 9.
T1_0215,White bread (80% wheat flour + 20% chickpea flour),Grains & staples,79,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #215",30.0,27.0,33.0,High,0.92,100,40.0,Normalized to 100g from table serving 30g with 12g available carbs and GL 9.
T1_0216,White bread (90% wheat flour + 10% modified corn,Grains & staples,78,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #216",33.33,30.0,36.67,High,0.92,100,43.33,Normalized to 100g from table serving 30g with 13g available carbs and GL 10.
T1_0291,"Wheat bread, Einkorn (Triticum monococcum) wheat,",Grains & staples,71,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #291",26.67,24.0,29.33,High,0.92,100,40.0,Normalized to 100g from table serving 30g with 12g available carbs and GL 8.
T1_0306,"Barley flour porridge, made from milled dehulled barley",Grains & staples,46,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #306",30.0,27.0,33.0,High,0.92,100,64.0,Normalized to 100g from table serving 50g with 32g available carbs and GL 15.
T1_0307,"Barley flour porridge, made from milled high-amylose",Grains & staples,39,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #307",22.0,19.8,24.2,High,0.92,100,56.0,Normalized to 100g from table serving 50g with 28g available carbs and GL 11.
T1_0308,Barley porridge made from steamed thin (0.5 mm),Grains & staples,62,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #308",34.0,30.6,37.4,High,0.92,100,56.0,Normalized to 100g from table serving 50g with 28g available carbs and GL 17.
T1_0309,Barley porridge made from steamed thick (1.0 mm),Grains & staples,65,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #309",36.0,32.4,39.6,High,0.92,100,56.0,Normalized to 100g from table serving 50g with 28g available carbs and GL 18.
T1_0310,Wholemeal barley flour porridge (100% regular barley),Grains & staples,68,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #310",46.0,41.4,50.6,High,0.92,100,68.0,Normalized to 100g from table serving 50g with 34g available carbs and GL 23.
T1_0311,Wholemeal high-fiber barley flour porridge (50%,Grains & staples,55,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #311",16.0,14.4,17.6,Medium,0.92,100,30.0,Normalized to 100g from table serving 50g with 15g available carbs and GL 8.
T1_0387,"Porridge, made from rolled oats cooked for",Grains & staples,20,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #387",4.4,3.96,4.84,Low,0.92,100,9.2,Normalized to 100g from table serving 250g with 23g available carbs and GL 11.
T1_0389,Traditional porridge oats,Grains & staples,51,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #389",4.4,3.96,4.84,Low,0.92,100,8.4,Normalized to 100g from table serving 250g with 21g available carbs and GL 11.
T1_0390,"Porridge, made from steel-cut oats, cooked in water",Grains & staples,52,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #390",6.8,6.12,7.48,Low,0.92,100,13.2,Normalized to 100g from table serving 250g with 33g available carbs and GL 17.
T1_0487,"Barley kernels, high-amylose (hull-less) boiled in",Grains & staples,20,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #487",5.33,4.8,5.87,Low,0.92,100,28.0,Normalized to 100g from table serving 150g with 42g available carbs and GL 8.
T1_0488,"Barley kernels, waxy (hull-less), boiled in water",Grains & staples,22,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #488",6.0,5.4,6.6,Low,0.92,100,28.0,Normalized to 100g from table serving 150g with 42g available carbs and GL 9.
T1_0489,"Barley kernels, boiled in water for",Grains & staples,25,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #489",6.67,6.0,7.33,Low,0.92,100,28.0,Normalized to 100g from table serving 150g with 42g available carbs and GL 10.
T1_0491,"Barley, pot, boiled in salted water",Grains & staples,20,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #491",7.33,6.6,8.07,Low,0.92,100,28.0,Normalized to 100g from table serving 150g with 42g available carbs and GL 11.
T1_0492,"Barley, pearled, boiled",Grains & staples,60,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #492",10.0,9.0,11.0,Low,0.92,100,28.0,Normalized to 100g from table serving 150g with 42g available carbs and GL 15.
T1_0494,"Barley, pot, boiled",Grains & staples,20,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #494",10.67,9.6,11.73,Medium,0.92,100,28.0,Normalized to 100g from table serving 150g with 42g available carbs and GL 16.
T1_0502,"Sweet corn, on the cob, boiled",Grains & staples,20,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #502",9.33,8.4,10.27,Low,0.92,100,20.0,Normalized to 100g from table serving 150g with 30g available carbs and GL 14.
T1_0522,"Long grain, parboiled",Grains & staples,10,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #522",16.67,15.0,18.33,Medium,0.92,100,24.67,Normalized to 100g from table serving 150g with 37g available carbs and GL 25.
T1_0525,Long Grain White Rice in,Grains & staples,90,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #525",29.33,26.4,32.27,High,0.92,100,38.67,Normalized to 100g from table serving 150g with 58g available carbs and GL 44.
T1_0526,"Medium grain white rice, boiled",Grains & staples,12,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #526",19.33,17.4,21.27,High,0.92,100,26.0,Normalized to 100g from table serving 150g with 39g available carbs and GL 29.
T1_0533,"Broken rice, white, cooked in rice cooker",Grains & staples,86,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #533",24.67,22.2,27.13,High,0.92,100,28.67,Normalized to 100g from table serving 150g with 43g available carbs and GL 37.
T1_0537,"Glutinous rice, white, cooked in rice cooker",Grains & staples,98,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #537",20.67,18.6,22.73,High,0.92,100,21.33,Normalized to 100g from table serving 150g with 32g available carbs and GL 31.
T1_0538,"Jasmine Fragrant rice, white (SunRice brand,",Grains & staples,89,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #538",24.67,22.2,27.13,High,0.92,100,28.0,Normalized to 100g from table serving 150g with 42g available carbs and GL 37.
T1_0539,"Jasmine rice, white long grain, cooked in rice cooker",Grains & staples,109,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #539",30.67,27.6,33.73,High,0.92,100,28.0,Normalized to 100g from table serving 150g with 42g available carbs and GL 46.
T1_0543,"Red Raw rice, Sri Lankan, cooked in rice cooker",Grains & staples,59,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543",46.0,41.4,50.6,High,0.92,100,78.0,Normalized to 100g from table serving 100g with 78g available carbs and GL 46.
T1_0552,"Doongara, white, cooked in rice cooker (2007)",Grains & staples,48,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #552",12.67,11.4,13.93,Medium,0.92,100,26.0,Normalized to 100g from table serving 150g with 39g available carbs and GL 19.
T1_0558,"Basmati, white, boiled",Grains & staples,12,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #558",10.0,9.0,11.0,Low,0.92,100,18.67,Normalized to 100g from table serving 150g with 28g available carbs and GL 15.
T1_0563,"Basmati, easy cook, boiled",Grains & staples,9,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #563",18.67,16.8,20.53,Medium,0.92,100,28.0,Normalized to 100g from table serving 150g with 42g available carbs and GL 28.
T1_0565,"Precooked basmati rice in pouch, white, reheated in",Grains & staples,57,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #565",16.0,14.4,17.6,Medium,0.92,100,27.33,Normalized to 100g from table serving 150g with 41g available carbs and GL 24.
T1_0566,"Quick cooking white basmati, cooked",Grains & staples,10,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #566",15.33,13.8,16.87,Medium,0.92,100,25.33,Normalized to 100g from table serving 150g with 38g available carbs and GL 23.
T1_0567,"Japanese Style Sushi rice, white (SunRice brand,",Grains & staples,85,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #567",22.0,19.8,24.2,High,0.92,100,26.0,Normalized to 100g from table serving 150g with 39g available carbs and GL 33.
T1_0569,"Japonica short-grain brown rice,",Grains & staples,54,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #569",14.67,13.2,16.13,Medium,0.92,100,27.33,Normalized to 100g from table serving 150g with 41g available carbs and GL 22.
T1_0574,Japonica white rice and pre-germinated Japonica,Grains & staples,64,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #574",18.0,16.2,19.8,Medium,0.92,100,28.67,Normalized to 100g from table serving 150g with 43g available carbs and GL 27.
T1_0576,"Koshihikari rice, white (SunRice brand,",Grains & staples,73,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576",18.67,16.8,20.53,Medium,0.92,100,25.33,Normalized to 100g from table serving 150g with 38g available carbs and GL 28.
T1_0577,Japonica rice with,Grains & staples,3,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #577",18.0,16.2,19.8,Medium,0.92,100,26.67,Normalized to 100g from table serving 150g with 40g available carbs and GL 27.
T1_0579,"Milled (white), high amylose (IR42) rice,",Grains & staples,66,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #579",18.67,16.8,20.53,Medium,0.92,100,28.67,Normalized to 100g from table serving 150g with 43g available carbs and GL 28.
T1_0589,"Brown rice, boiled in excess water for",Grains & staples,25,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #589",19.33,17.4,21.27,High,0.92,100,26.67,Normalized to 100g from table serving 150g with 40g available carbs and GL 29.
T1_0593,Medium Grain Brown Rice in,Grains & staples,90,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #593",20.0,18.0,22.0,High,0.92,100,34.0,Normalized to 100g from table serving 150g with 51g available carbs and GL 30.
T1_0595,"Parboiled, cooked",Grains & staples,20,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #595",15.33,13.8,16.87,Medium,0.92,100,24.0,Normalized to 100g from table serving 150g with 36g available carbs and GL 23.
T1_0597,"Brown, high amylose (IR42) rice, boiled",Grains & staples,30,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #597",16.0,14.4,17.6,Medium,0.92,100,28.0,Normalized to 100g from table serving 150g with 42g available carbs and GL 24.
T1_0598,"Instant rice, white, cooked",Grains & staples,3,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #598",12.67,11.4,13.93,Medium,0.92,100,28.0,Normalized to 100g from table serving 150g with 42g available carbs and GL 19.
T1_0605,"Parboiled, high-amylose (28%), Doongara",Grains & staples,50,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #605",12.67,11.4,13.93,Medium,0.92,100,26.0,Normalized to 100g from table serving 150g with 39g available carbs and GL 19.
T1_0610,"Durum wheat, precooked, cooked",Grains & staples,20,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #610",38.0,34.2,41.8,High,0.92,100,74.0,Normalized to 100g from table serving 50g with 37g available carbs and GL 19.
T1_0612,"Durum wheat, precooked in pouch,",Grains & staples,40,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #612",12.8,11.52,14.08,Medium,0.92,100,31.2,Normalized to 100g from table serving 125g with 39g available carbs and GL 16.
T1_0625,"Bebe Dobre Rano with Milk (LU, Czech Republic)",Dairy,50,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #625",36.0,32.4,39.6,High,0.92,100,72.0,Normalized to 100g from table serving 50g with 36g available carbs and GL 18.
T1_0633,"Gran'Dia Banana, Oats and Honey (LU, Brazil)",Grains & staples,28,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #633",20.0,18.0,22.0,High,0.92,100,76.67,Normalized to 100g from table serving 30g with 23g available carbs and GL 6.
T1_0667,LU Petit Dejeuner Milk and Cereals (2004),Dairy,55,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #667",38.0,34.2,41.8,High,0.92,100,68.0,Normalized to 100g from table serving 50g with 34g available carbs and GL 19.
T1_0704,"Snack Right Fruit Pillow, Apple and blackberry",Fruits,43,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #704",31.43,28.29,34.57,High,0.92,100,71.43,Normalized to 100g from table serving 35g with 25g available carbs and GL 11.
T1_0705,"Snack Right Fruit Pillow, Spicy apple and sultana",Fruits,45,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #705",31.43,28.29,34.57,High,0.92,100,71.43,Normalized to 100g from table serving 35g with 25g available carbs and GL 11.
T1_0707,"Snack Right Fruit Slice, Mango and passionfruit",Fruits,49,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #707",37.14,33.43,40.86,High,0.92,100,74.29,Normalized to 100g from table serving 35g with 26g available carbs and GL 13.
T1_0717,"Corn Thins, puffed corn cakes, gluten-free",Grains & staples,87,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",72.0,64.8,79.2,High,0.92,100,80.0,Normalized to 100g from table serving 25g with 20g available carbs and GL 18.
T1_0729,"Rice cakes, Calrose rice (low-amylose)",Grains & staples,91,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #729",76.0,68.4,83.6,High,0.92,100,84.0,Normalized to 100g from table serving 25g with 21g available carbs and GL 19.
T1_0730,"Rice cakes, Doongara rice (high-amylose)",Grains & staples,61,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #730",52.0,46.8,57.2,High,0.92,100,84.0,Normalized to 100g from table serving 25g with 21g available carbs and GL 13.
